time,hours_since_previous,mag,mag_previous
2019-11-08 23:00:00,2,2.37,2.88
2019-11-09 02:00:00,3,2.7,2.37
2019-11-09 03:00:00,1,2.91,2.7
2019-11-09 05:00:00,2,2.1,2.91
2019-11-09 10:00:00,5,3.18,2.1
2019-11-09 11:00:00,1,2.07,3.18
2019-11-09 17:00:00,6,2.17,2.07
2019-11-09 21:00:00,4,2.14,2.17
2019-11-10 01:00:00,4,2.82,2.14
2019-11-10 06:00:00,5,2.29,2.82
2019-11-10 09:00:00,3,3.36,2.29
2019-11-10 12:00:00,3,2.04,3.36
2019-11-10 16:00:00,4,2.29,2.04
2019-11-10 20:00:00,4,2.18,2.29
2019-11-10 22:00:00,2,3.47,2.18
2019-11-10 23:00:00,1,3.11,3.47
2019-11-11 00:00:00,1,2.43,3.11
2019-11-11 03:00:00,3,2.24,2.43
2019-11-11 04:00:00,1,2.03,2.24
2019-11-11 07:00:00,3,2.48,2.03
2019-11-11 11:00:00,4,2.45,2.48
2019-11-11 14:00:00,3,2.27,2.45
2019-11-11 19:00:00,5,2.12,2.27
2019-11-11 21:00:00,2,2.09,2.12
2019-11-11 22:00:00,1,2.0,2.09
2019-11-12 01:00:00,3,2.82,2.0
2019-11-12 02:00:00,1,3.99,2.82
2019-11-12 03:00:00,1,2.47,3.99
2019-11-12 05:00:00,2,2.59,2.47
2019-11-12 06:00:00,1,2.32,2.59
2019-11-12 07:00:00,1,2.25,2.32
2019-11-12 08:00:00,1,2.87,2.25
2019-11-12 09:00:00,1,3.2,2.87
2019-11-12 10:00:00,1,3.11,3.2
2019-11-12 12:00:00,2,2.13,3.11
2019-11-12 13:00:00,1,2.93,2.13
2019-11-12 14:00:00,1,2.93,2.93
2019-11-12 20:00:00,6,2.6,2.93
2019-11-13 05:00:00,9,2.73,2.6
2019-11-13 10:00:00,5,2.34,2.73
2019-11-13 11:00:00,1,2.6,2.34
2019-11-13 15:00:00,4,2.34,2.6
2019-11-13 16:00:00,1,2.87,2.34
2019-11-13 18:00:00,2,3.09,2.87
2019-11-13 19:00:00,1,3.92,3.09
2019-11-13 20:00:00,1,2.21,3.92
2019-11-14 03:00:00,7,2.3,2.21
2019-11-14 05:00:00,2,2.18,2.3
2019-11-14 07:00:00,2,2.43,2.18
2019-11-14 10:00:00,3,2.33,2.43
2019-11-14 12:00:00,2,2.06,2.33
2019-11-14 13:00:00,1,2.39,2.06
2019-11-15 03:00:00,14,2.08,2.39
2019-11-15 12:00:00,9,2.19,2.08
2019-11-15 22:00:00,10,3.32,2.19
2019-11-16 00:00:00,2,2.05,3.32
2019-11-16 09:00:00,9,2.72,2.05
2019-11-16 11:00:00,2,2.35,2.72
2019-11-16 12:00:00,1,2.36,2.35
2019-11-16 13:00:00,1,2.2,2.36
2019-11-16 15:00:00,2,2.34,2.2
2019-11-16 16:00:00,1,2.7,2.34
2019-11-16 22:00:00,6,3.53,2.7
2019-11-16 23:00:00,1,2.57,3.53
2019-11-17 08:00:00,9,3.62,2.57
2019-11-17 11:00:00,3,2.06,3.62
2019-11-17 18:00:00,7,2.39,2.06
2019-11-17 19:00:00,1,3.34,2.39
2019-11-18 01:00:00,6,2.07,3.34
2019-11-18 02:00:00,1,2.21,2.07
2019-11-18 06:00:00,4,2.49,2.21
2019-11-18 07:00:00,1,2.1,2.49
2019-11-18 08:00:00,1,2.36,2.1
2019-11-18 10:00:00,2,2.38,2.36
2019-11-18 11:00:00,1,2.85,2.38
2019-11-18 16:00:00,5,2.17,2.85
2019-11-18 22:00:00,6,2.7,2.17
2019-11-18 23:00:00,1,2.84,2.7
2019-11-19 00:00:00,1,2.2,2.84
2019-11-19 02:00:00,2,3.13,2.2
2019-11-19 04:00:00,2,2.73,3.13
2019-11-19 06:00:00,2,2.4,2.73
2019-11-19 08:00:00,2,2.26,2.4
2019-11-19 13:00:00,5,2.29,2.26
2019-11-19 15:00:00,2,2.49,2.29
2019-11-19 19:00:00,4,2.79,2.49
2019-11-19 20:00:00,1,2.02,2.79
2019-11-20 01:00:00,5,2.96,2.02
2019-11-20 05:00:00,4,2.05,2.96
2019-11-20 06:00:00,1,3.41,2.05
2019-11-20 07:00:00,1,2.37,3.41
2019-11-20 12:00:00,5,2.22,2.37
2019-11-20 14:00:00,2,2.35,2.22
2019-11-20 16:00:00,2,2.06,2.35
2019-11-20 17:00:00,1,2.65,2.06
2019-11-20 18:00:00,1,2.04,2.65
2019-11-20 22:00:00,4,3.34,2.04
2019-11-21 03:00:00,5,3.19,3.34
2019-11-21 07:00:00,4,3.17,3.19
2019-11-21 08:00:00,1,2.73,3.17
2019-11-21 10:00:00,2,2.04,2.73
2019-11-21 12:00:00,2,2.33,2.04
2019-11-21 14:00:00,2,2.01,2.33
2019-11-21 17:00:00,3,2.56,2.01
2019-11-21 18:00:00,1,2.39,2.56
2019-11-22 09:00:00,15,2.35,2.39
2019-11-22 13:00:00,4,2.13,2.35
2019-11-22 14:00:00,1,3.48,2.13
2019-11-22 16:00:00,2,2.11,3.48
2019-11-22 17:00:00,1,2.39,2.11
2019-11-23 00:00:00,7,2.59,2.39
2019-11-23 01:00:00,1,2.06,2.59
2019-11-23 04:00:00,3,2.64,2.06
2019-11-23 05:00:00,1,2.4,2.64
2019-11-23 11:00:00,6,2.58,2.4
2019-11-23 16:00:00,5,2.43,2.58
2019-11-23 18:00:00,2,2.04,2.43
2019-11-23 20:00:00,2,2.1,2.04
2019-11-23 21:00:00,1,2.09,2.1
2019-11-23 22:00:00,1,2.25,2.09
2019-11-24 02:00:00,4,2.71,2.25
2019-11-24 09:00:00,7,2.49,2.71
2019-11-24 10:00:00,1,2.54,2.49
2019-11-24 13:00:00,3,2.21,2.54
2019-11-24 16:00:00,3,2.74,2.21
2019-11-24 18:00:00,2,2.62,2.74
2019-11-24 19:00:00,1,2.6,2.62
2019-11-25 00:00:00,5,2.08,2.6
2019-11-25 01:00:00,1,2.94,2.08
2019-11-25 05:00:00,4,2.28,2.94
2019-11-25 07:00:00,2,2.13,2.28
2019-11-25 08:00:00,1,2.12,2.13
2019-11-25 09:00:00,1,2.1,2.12
2019-11-25 17:00:00,8,2.11,2.1
2019-11-25 18:00:00,1,3.06,2.11
2019-11-25 22:00:00,4,2.03,3.06
2019-11-26 00:00:00,2,3.59,2.03
2019-11-26 01:00:00,1,2.13,3.59
2019-11-26 04:00:00,3,2.02,2.13
2019-11-26 09:00:00,5,2.15,2.02
2019-11-26 14:00:00,5,2.13,2.15
2019-11-26 17:00:00,3,2.2,2.13
2019-11-26 20:00:00,3,2.09,2.2
2019-11-27 04:00:00,8,2.31,2.09
2019-11-27 09:00:00,5,3.02,2.31
2019-11-27 14:00:00,5,2.02,3.02
2019-11-27 16:00:00,2,2.21,2.02
2019-11-28 00:00:00,8,2.33,2.21
2019-11-28 05:00:00,5,2.64,2.33
2019-11-28 06:00:00,1,3.05,2.64
2019-11-28 08:00:00,2,2.22,3.05
2019-11-28 11:00:00,3,2.18,2.22
2019-11-28 20:00:00,9,2.16,2.18
2019-11-28 22:00:00,2,2.69,2.16
2019-11-28 23:00:00,1,3.5,2.69
2019-11-29 00:00:00,1,3.72,3.5
2019-11-29 14:00:00,14,2.05,3.72
2019-11-29 17:00:00,3,2.66,2.05
2019-11-29 18:00:00,1,2.02,2.66
2019-11-29 20:00:00,2,2.32,2.02
2019-11-29 21:00:00,1,2.14,2.32
2019-11-30 03:00:00,6,2.33,2.14
2019-11-30 04:00:00,1,2.1,2.33
2019-11-30 05:00:00,1,2.7,2.1
2019-11-30 06:00:00,1,2.12,2.7
2019-11-30 09:00:00,3,2.17,2.12
2019-11-30 13:00:00,4,2.09,2.17
2019-11-30 15:00:00,2,2.15,2.09
2019-11-30 19:00:00,4,2.14,2.15
2019-11-30 21:00:00,2,2.14,2.14
2019-11-30 22:00:00,1,2.37,2.14
2019-12-01 09:00:00,11,2.76,2.37
2019-12-01 10:00:00,1,2.23,2.76
2019-12-01 19:00:00,9,2.1,2.23
2019-12-01 21:00:00,2,2.11,2.1
2019-12-01 23:00:00,2,2.51,2.11
2019-12-02 02:00:00,3,2.3,2.51
2019-12-02 12:00:00,10,2.5,2.3
2019-12-02 15:00:00,3,2.07,2.5
2019-12-02 16:00:00,1,2.47,2.07
2019-12-03 00:00:00,8,2.03,2.47
2019-12-03 04:00:00,4,2.4,2.03
2019-12-03 06:00:00,2,2.06,2.4
2019-12-03 16:00:00,10,2.04,2.06
2019-12-03 18:00:00,2,2.5,2.04
2019-12-04 01:00:00,7,2.12,2.5
2019-12-04 04:00:00,3,2.12,2.12
2019-12-04 05:00:00,1,2.08,2.12
2019-12-04 12:00:00,7,2.21,2.08
2019-12-04 13:00:00,1,2.16,2.21
2019-12-04 16:00:00,3,2.42,2.16
2019-12-04 17:00:00,1,2.08,2.42
2019-12-04 19:00:00,2,3.17,2.08
2019-12-05 00:00:00,5,2.04,3.17
2019-12-05 01:00:00,1,2.42,2.04
2019-12-05 03:00:00,2,3.04,2.42
2019-12-05 04:00:00,1,2.2,3.04
2019-12-05 08:00:00,4,3.79,2.2
2019-12-05 10:00:00,2,3.13,3.79
2019-12-05 11:00:00,1,2.73,3.13
2019-12-05 12:00:00,1,2.09,2.73
2019-12-05 14:00:00,2,2.01,2.09
2019-12-05 16:00:00,2,2.06,2.01
2019-12-05 23:00:00,7,2.84,2.06
2019-12-06 00:00:00,1,2.1,2.84
2019-12-06 05:00:00,5,3.31,2.1
2019-12-06 08:00:00,3,2.38,3.31
2019-12-06 12:00:00,4,2.35,2.38
2019-12-06 16:00:00,4,2.48,2.35
2019-12-06 18:00:00,2,2.82,2.48
2019-12-06 22:00:00,4,2.34,2.82
2019-12-07 00:00:00,2,3.22,2.34
2019-12-07 01:00:00,1,2.87,3.22
2019-12-07 03:00:00,2,2.07,2.87
2019-12-07 04:00:00,1,3.07,2.07
2019-12-07 08:00:00,4,2.15,3.07
2019-12-07 10:00:00,2,2.56,2.15
2019-12-07 13:00:00,3,2.09,2.56
2019-12-07 15:00:00,2,2.0,2.09
2019-12-07 17:00:00,2,2.63,2.0
2019-12-07 19:00:00,2,2.7,2.63
2019-12-07 20:00:00,1,2.2,2.7
2019-12-08 00:00:00,4,2.85,2.2
2019-12-08 01:00:00,1,2.08,2.85
2019-12-08 02:00:00,1,2.26,2.08
2019-12-08 05:00:00,3,2.33,2.26
2019-12-08 06:00:00,1,2.09,2.33
2019-12-08 07:00:00,1,2.1,2.09
2019-12-08 15:00:00,8,2.74,2.1
2019-12-08 19:00:00,4,2.92,2.74
2019-12-09 01:00:00,6,2.01,2.92
2019-12-09 10:00:00,9,2.22,2.01
2019-12-09 12:00:00,2,2.98,2.22
2019-12-09 20:00:00,8,2.92,2.98
2019-12-09 21:00:00,1,2.19,2.92
2019-12-10 05:00:00,8,2.1,2.19
2019-12-10 08:00:00,3,2.1,2.1
2019-12-10 14:00:00,6,2.38,2.1
2019-12-10 15:00:00,1,2.29,2.38
2019-12-10 18:00:00,3,2.99,2.29
2019-12-10 21:00:00,3,2.35,2.99
2019-12-10 22:00:00,1,3.35,2.35
2019-12-11 01:00:00,3,2.34,3.35
2019-12-11 02:00:00,1,2.16,2.34
2019-12-11 16:00:00,14,2.72,2.16
2019-12-11 20:00:00,4,2.23,2.72
2019-12-12 00:00:00,4,2.1,2.23
2019-12-12 09:00:00,9,2.97,2.1
2019-12-12 11:00:00,2,3.51,2.97
2019-12-12 15:00:00,4,2.18,3.51
2019-12-12 20:00:00,5,2.75,2.18
2019-12-13 02:00:00,6,2.64,2.75
2019-12-13 06:00:00,4,2.17,2.64
2019-12-13 15:00:00,9,2.28,2.17
2019-12-13 17:00:00,2,2.02,2.28
2019-12-13 19:00:00,2,2.56,2.02
2019-12-13 20:00:00,1,2.13,2.56
2019-12-13 23:00:00,3,3.04,2.13
2019-12-14 00:00:00,1,2.41,3.04
2019-12-14 01:00:00,1,2.33,2.41
2019-12-14 04:00:00,3,2.45,2.33
2019-12-14 06:00:00,2,2.49,2.45
2019-12-14 19:00:00,13,2.86,2.49
2019-12-14 22:00:00,3,2.31,2.86
2019-12-15 10:00:00,12,2.19,2.31
2019-12-15 14:00:00,4,2.85,2.19
2019-12-16 05:00:00,15,2.31,2.85
2019-12-16 07:00:00,2,2.75,2.31
2019-12-16 08:00:00,1,2.66,2.75
2019-12-16 09:00:00,1,2.2,2.66
2019-12-16 10:00:00,1,2.26,2.2
2019-12-16 14:00:00,4,3.46,2.26
2019-12-16 17:00:00,3,2.19,3.46
2019-12-16 21:00:00,4,2.26,2.19
2019-12-16 22:00:00,1,3.56,2.26
2019-12-17 06:00:00,8,3.61,3.56
2019-12-17 11:00:00,5,2.14,3.61
2019-12-17 15:00:00,4,2.66,2.14
2019-12-17 16:00:00,1,2.34,2.66
2019-12-17 17:00:00,1,2.62,2.34
2019-12-17 18:00:00,1,4.29,2.62
2019-12-17 19:00:00,1,2.11,4.29
2019-12-17 22:00:00,3,2.62,2.11
2019-12-18 04:00:00,6,2.09,2.62
2019-12-18 09:00:00,5,2.02,2.09
2019-12-18 11:00:00,2,2.57,2.02
2019-12-18 16:00:00,5,2.3,2.57
2019-12-18 19:00:00,3,2.11,2.3
2019-12-18 20:00:00,1,2.16,2.11
2019-12-19 04:00:00,8,2.02,2.16
2019-12-19 08:00:00,4,2.65,2.02
2019-12-19 09:00:00,1,2.14,2.65
2019-12-19 15:00:00,6,4.06,2.14
2019-12-19 20:00:00,5,3.05,4.06
2019-12-19 23:00:00,3,2.16,3.05
2019-12-20 06:00:00,7,2.54,2.16
2019-12-20 08:00:00,2,3.11,2.54
2019-12-20 13:00:00,5,2.42,3.11
2019-12-20 15:00:00,2,2.36,2.42
2019-12-20 18:00:00,3,2.18,2.36
2019-12-20 19:00:00,1,3.23,2.18
2019-12-21 00:00:00,5,3.84,3.23
2019-12-21 02:00:00,2,2.25,3.84
2019-12-21 05:00:00,3,2.39,2.25
2019-12-21 06:00:00,1,2.53,2.39
2019-12-21 07:00:00,1,2.14,2.53
2019-12-21 08:00:00,1,3.91,2.14
2019-12-21 10:00:00,2,2.18,3.91
2019-12-21 11:00:00,1,2.04,2.18
2019-12-21 12:00:00,1,2.22,2.04
2019-12-21 17:00:00,5,2.4,2.22
2019-12-21 18:00:00,1,2.36,2.4
2019-12-21 20:00:00,2,2.29,2.36
2019-12-21 21:00:00,1,2.48,2.29
2019-12-21 22:00:00,1,2.54,2.48
2019-12-22 02:00:00,4,2.23,2.54
2019-12-22 05:00:00,3,2.0,2.23
2019-12-22 06:00:00,1,2.13,2.0
2019-12-22 12:00:00,6,2.3,2.13
2019-12-22 16:00:00,4,2.23,2.3
2019-12-22 21:00:00,5,2.33,2.23
2019-12-23 03:00:00,6,2.35,2.33
2019-12-23 04:00:00,1,2.68,2.35
2019-12-23 13:00:00,9,2.43,2.68
2019-12-23 14:00:00,1,2.02,2.43
2019-12-23 16:00:00,2,2.55,2.02
2019-12-23 19:00:00,3,2.02,2.55
2019-12-23 21:00:00,2,2.4,2.02
2019-12-24 00:00:00,3,2.94,2.4
2019-12-24 05:00:00,5,2.23,2.94
2019-12-24 06:00:00,1,3.16,2.23
2019-12-24 07:00:00,1,2.39,3.16
2019-12-24 08:00:00,1,2.46,2.39
2019-12-24 09:00:00,1,2.86,2.46
2019-12-24 14:00:00,5,2.74,2.86
2019-12-24 16:00:00,2,2.5,2.74
2019-12-24 18:00:00,2,2.38,2.5
2019-12-24 20:00:00,2,2.08,2.38
2019-12-24 23:00:00,3,2.93,2.08
2019-12-25 01:00:00,2,2.89,2.93
2019-12-25 04:00:00,3,2.5,2.89
2019-12-25 05:00:00,1,2.48,2.5
2019-12-25 06:00:00,1,2.0,2.48
2019-12-25 08:00:00,2,2.45,2.0
2019-12-25 09:00:00,1,2.85,2.45
2019-12-25 13:00:00,4,2.39,2.85
2019-12-25 15:00:00,2,2.3,2.39
2019-12-25 17:00:00,2,2.21,2.3
2019-12-25 23:00:00,6,3.74,2.21
2019-12-26 02:00:00,3,2.09,3.74
2019-12-26 04:00:00,2,3.32,2.09
2019-12-26 11:00:00,7,2.09,3.32
2019-12-26 15:00:00,4,2.13,2.09
2019-12-26 19:00:00,4,3.62,2.13
2019-12-26 23:00:00,4,2.24,3.62
2019-12-27 02:00:00,3,3.93,2.24
2019-12-27 06:00:00,4,2.05,3.93
2019-12-27 11:00:00,5,2.21,2.05
2019-12-27 12:00:00,1,2.47,2.21
2019-12-28 00:00:00,12,2.13,2.47
2019-12-28 07:00:00,7,2.77,2.13
2019-12-28 08:00:00,1,3.15,2.77
2019-12-28 09:00:00,1,2.26,3.15
2019-12-28 10:00:00,1,2.04,2.26
2019-12-28 12:00:00,2,2.15,2.04
2019-12-28 17:00:00,5,3.2,2.15
2019-12-29 01:00:00,8,2.82,3.2
2019-12-29 02:00:00,1,2.2,2.82
2019-12-29 04:00:00,2,2.13,2.2
2019-12-29 18:00:00,14,2.13,2.13
2019-12-29 20:00:00,2,2.33,2.13
2019-12-29 23:00:00,3,2.15,2.33
2019-12-30 01:00:00,2,2.78,2.15
2019-12-30 02:00:00,1,2.66,2.78
2019-12-30 04:00:00,2,2.65,2.66
2019-12-30 06:00:00,2,2.11,2.65
2019-12-30 10:00:00,4,2.91,2.11
2019-12-30 13:00:00,3,2.52,2.91
2019-12-30 15:00:00,2,2.29,2.52
2019-12-30 16:00:00,1,2.59,2.29
2019-12-30 18:00:00,2,2.53,2.59
2019-12-30 19:00:00,1,2.47,2.53
2019-12-30 22:00:00,3,2.54,2.47
2019-12-30 23:00:00,1,2.75,2.54
2019-12-31 00:00:00,1,2.38,2.75
2019-12-31 05:00:00,5,2.31,2.38
2019-12-31 08:00:00,3,2.02,2.31
2019-12-31 15:00:00,7,2.23,2.02
2019-12-31 17:00:00,2,2.52,2.23
2019-12-31 20:00:00,3,2.4,2.52
2020-01-02 00:00:00,28,2.27,2.4
2020-01-02 01:00:00,1,2.21,2.27
2020-01-02 06:00:00,5,2.15,2.21
2020-01-02 07:00:00,1,3.86,2.15
2020-01-02 10:00:00,3,4.03,3.86
2020-01-02 12:00:00,2,2.31,4.03
2020-01-02 15:00:00,3,2.24,2.31
2020-01-02 16:00:00,1,2.53,2.24
2020-01-02 20:00:00,4,2.2,2.53
2020-01-02 22:00:00,2,2.25,2.2
2020-01-03 01:00:00,3,2.3,2.25
2020-01-03 05:00:00,4,3.14,2.3
2020-01-03 06:00:00,1,2.28,3.14
2020-01-03 07:00:00,1,2.21,2.28
2020-01-03 16:00:00,9,3.31,2.21
2020-01-03 19:00:00,3,2.22,3.31
2020-01-03 20:00:00,1,2.29,2.22
2020-01-03 22:00:00,2,2.43,2.29
2020-01-03 23:00:00,1,2.03,2.43
2020-01-04 01:00:00,2,2.2,2.03
2020-01-04 04:00:00,3,2.78,2.2
2020-01-04 14:00:00,10,2.46,2.78
2020-01-05 00:00:00,10,2.63,2.46
2020-01-05 01:00:00,1,2.15,2.63
2020-01-05 02:00:00,1,2.22,2.15
2020-01-05 03:00:00,1,2.03,2.22
2020-01-05 16:00:00,13,2.93,2.03
2020-01-05 22:00:00,6,2.89,2.93
2020-01-05 23:00:00,1,2.03,2.89
2020-01-06 02:00:00,3,2.6,2.03
2020-01-06 06:00:00,4,2.5,2.6
2020-01-06 07:00:00,1,2.77,2.5
2020-01-06 09:00:00,2,3.02,2.77
2020-01-06 13:00:00,4,2.68,3.02
2020-01-06 14:00:00,1,2.48,2.68
2020-01-06 15:00:00,1,2.74,2.48
2020-01-06 22:00:00,7,2.54,2.74
2020-01-06 23:00:00,1,2.59,2.54
2020-01-07 04:00:00,5,2.36,2.59
2020-01-07 10:00:00,6,3.04,2.36
2020-01-07 12:00:00,2,2.34,3.04
2020-01-07 20:00:00,8,2.91,2.34
2020-01-07 23:00:00,3,2.36,2.91
2020-01-08 00:00:00,1,2.03,2.36
2020-01-08 01:00:00,1,2.6,2.03
2020-01-08 08:00:00,7,2.09,2.6
2020-01-08 09:00:00,1,2.67,2.09
2020-01-08 14:00:00,5,2.42,2.67
2020-01-08 16:00:00,2,3.48,2.42
2020-01-08 20:00:00,4,2.13,3.48
2020-01-09 00:00:00,4,2.57,2.13
2020-01-09 01:00:00,1,2.33,2.57
2020-01-09 02:00:00,1,2.66,2.33
2020-01-09 14:00:00,12,2.49,2.66
2020-01-09 16:00:00,2,2.7,2.49
2020-01-10 06:00:00,14,2.15,2.7
2020-01-10 09:00:00,3,2.72,2.15
2020-01-10 11:00:00,2,2.39,2.72
2020-01-10 16:00:00,5,2.38,2.39
2020-01-10 23:00:00,7,2.44,2.38
2020-01-11 03:00:00,4,2.3,2.44
2020-01-11 05:00:00,2,2.82,2.3
2020-01-11 09:00:00,4,2.91,2.82
2020-01-11 20:00:00,11,2.11,2.91
2020-01-12 04:00:00,8,2.9,2.11
2020-01-12 08:00:00,4,2.87,2.9
2020-01-12 14:00:00,6,2.2,2.87
2020-01-12 16:00:00,2,3.1,2.2
2020-01-12 17:00:00,1,2.0,3.1
2020-01-12 20:00:00,3,2.14,2.0
2020-01-12 23:00:00,3,2.02,2.14
2020-01-13 01:00:00,2,2.66,2.02
2020-01-13 10:00:00,9,3.21,2.66
2020-01-13 13:00:00,3,2.28,3.21
2020-01-13 15:00:00,2,2.16,2.28
2020-01-13 20:00:00,5,2.05,2.16
2020-01-13 22:00:00,2,2.26,2.05
2020-01-13 23:00:00,1,2.25,2.26
2020-01-14 01:00:00,2,2.2,2.25
2020-01-14 05:00:00,4,2.0,2.2
2020-01-14 07:00:00,2,2.23,2.0
2020-01-14 08:00:00,1,2.18,2.23
2020-01-14 10:00:00,2,2.15,2.18
2020-01-14 13:00:00,3,2.95,2.15
2020-01-14 14:00:00,1,2.46,2.95
2020-01-14 15:00:00,1,2.18,2.46
2020-01-14 20:00:00,5,2.14,2.18
2020-01-14 21:00:00,1,2.82,2.14
2020-01-14 22:00:00,1,2.38,2.82
2020-01-15 04:00:00,6,2.41,2.38
2020-01-15 05:00:00,1,2.5,2.41
2020-01-15 07:00:00,2,2.62,2.5
2020-01-15 12:00:00,5,2.89,2.62
2020-01-15 13:00:00,1,2.16,2.89
2020-01-16 00:00:00,11,2.61,2.16
2020-01-16 05:00:00,5,2.06,2.61
2020-01-16 10:00:00,5,2.5,2.06
2020-01-16 12:00:00,2,2.08,2.5
2020-01-16 16:00:00,4,2.85,2.08
2020-01-16 19:00:00,3,2.08,2.85
2020-01-16 20:00:00,1,2.3,2.08
2020-01-16 22:00:00,2,2.26,2.3
2020-01-16 23:00:00,1,2.08,2.26
2020-01-17 08:00:00,9,2.15,2.08
2020-01-17 10:00:00,2,2.2,2.15
2020-01-17 11:00:00,1,2.52,2.2
2020-01-17 13:00:00,2,3.1,2.52
2020-01-17 15:00:00,2,2.11,3.1
2020-01-17 17:00:00,2,2.03,2.11
2020-01-18 03:00:00,10,2.22,2.03
2020-01-18 10:00:00,7,2.02,2.22
2020-01-18 17:00:00,7,2.6,2.02
2020-01-18 23:00:00,6,2.11,2.6
2020-01-19 01:00:00,2,2.19,2.11
2020-01-19 04:00:00,3,2.17,2.19
2020-01-19 09:00:00,5,2.31,2.17
2020-01-19 11:00:00,2,2.14,2.31
2020-01-19 12:00:00,1,2.24,2.14
2020-01-19 17:00:00,5,2.31,2.24
2020-01-19 19:00:00,2,2.31,2.31
2020-01-19 20:00:00,1,2.32,2.31
2020-01-20 07:00:00,11,2.06,2.32
2020-01-20 09:00:00,2,2.52,2.06
2020-01-20 17:00:00,8,2.31,2.52
2020-01-20 18:00:00,1,2.11,2.31
2020-01-20 23:00:00,5,2.48,2.11
2020-01-21 01:00:00,2,2.11,2.48
2020-01-21 02:00:00,1,3.07,2.11
2020-01-21 03:00:00,1,2.79,3.07
2020-01-21 04:00:00,1,2.05,2.79
2020-01-21 09:00:00,5,2.83,2.05
2020-01-21 14:00:00,5,2.29,2.83
2020-01-21 18:00:00,4,2.61,2.29
2020-01-21 20:00:00,2,2.68,2.61
2020-01-22 05:00:00,9,2.22,2.68
2020-01-22 07:00:00,2,3.6,2.22
2020-01-22 08:00:00,1,2.34,3.6
2020-01-22 10:00:00,2,2.44,2.34
2020-01-22 12:00:00,2,2.73,2.44
2020-01-22 13:00:00,1,2.28,2.73
2020-01-22 14:00:00,1,2.41,2.28
2020-01-22 23:00:00,9,2.63,2.41
2020-01-23 01:00:00,2,2.32,2.63
2020-01-23 04:00:00,3,2.19,2.32
2020-01-23 05:00:00,1,2.32,2.19
2020-01-23 12:00:00,7,2.34,2.32
2020-01-23 20:00:00,8,2.28,2.34
2020-01-24 01:00:00,5,2.46,2.28
2020-01-24 06:00:00,5,2.26,2.46
2020-01-24 11:00:00,5,2.05,2.26
2020-01-24 12:00:00,1,2.2,2.05
2020-01-24 23:00:00,11,2.74,2.2
2020-01-25 02:00:00,3,2.32,2.74
2020-01-25 03:00:00,1,4.62,2.32
2020-01-25 06:00:00,3,3.0,4.62
2020-01-25 07:00:00,1,2.64,3.0
2020-01-25 10:00:00,3,2.63,2.64
2020-01-25 14:00:00,4,2.26,2.63
2020-01-25 16:00:00,2,2.65,2.26
2020-01-25 20:00:00,4,2.11,2.65
2020-01-25 22:00:00,2,2.01,2.11
2020-01-27 01:00:00,27,2.07,2.01
2020-01-27 03:00:00,2,2.86,2.07
2020-01-27 05:00:00,2,3.09,2.86
2020-01-27 09:00:00,4,2.0,3.09
2020-01-27 11:00:00,2,2.52,2.0
2020-01-27 22:00:00,11,2.02,2.52
2020-01-28 02:00:00,4,2.01,2.02
2020-01-28 05:00:00,3,2.01,2.01
2020-01-28 06:00:00,1,2.11,2.01
2020-01-28 14:00:00,8,2.52,2.11
2020-01-28 19:00:00,5,2.09,2.52
2020-01-28 23:00:00,4,2.08,2.09
2020-01-29 08:00:00,9,2.35,2.08
2020-01-29 12:00:00,4,3.47,2.35
2020-01-29 14:00:00,2,2.26,3.47
2020-01-29 15:00:00,1,2.48,2.26
2020-01-29 17:00:00,2,2.55,2.48
2020-01-29 19:00:00,2,2.1,2.55
2020-01-29 22:00:00,3,2.49,2.1
2020-01-29 23:00:00,1,2.02,2.49
2020-01-30 03:00:00,4,2.19,2.02
2020-01-30 06:00:00,3,2.84,2.19
2020-01-30 11:00:00,5,2.31,2.84
2020-01-30 14:00:00,3,2.45,2.31
2020-01-30 16:00:00,2,2.28,2.45
2020-01-30 17:00:00,1,2.8,2.28
2020-01-31 02:00:00,9,2.1,2.8
2020-01-31 07:00:00,5,2.52,2.1
2020-01-31 08:00:00,1,2.33,2.52
2020-01-31 10:00:00,2,2.75,2.33
2020-01-31 11:00:00,1,2.65,2.75
2020-01-31 17:00:00,6,2.34,2.65
2020-02-01 02:00:00,9,3.35,2.34
2020-02-01 06:00:00,4,2.04,3.35
2020-02-01 10:00:00,4,2.55,2.04
2020-02-01 18:00:00,8,4.41,2.55
2020-02-01 19:00:00,1,2.12,4.41
2020-02-01 20:00:00,1,2.32,2.12
2020-02-02 00:00:00,4,3.64,2.32
2020-02-02 05:00:00,5,2.24,3.64
2020-02-02 10:00:00,5,2.65,2.24
2020-02-02 14:00:00,4,2.31,2.65
2020-02-03 10:00:00,20,3.16,2.31
2020-02-03 14:00:00,4,2.35,3.16
2020-02-03 20:00:00,6,2.45,2.35
2020-02-03 21:00:00,1,2.84,2.45
2020-02-04 11:00:00,14,2.15,2.84
2020-02-04 12:00:00,1,2.26,2.15
2020-02-04 13:00:00,1,2.9,2.26
2020-02-04 23:00:00,10,2.65,2.9
2020-02-05 01:00:00,2,2.4,2.65
2020-02-05 06:00:00,5,2.03,2.4
2020-02-05 15:00:00,9,2.07,2.03
2020-02-05 19:00:00,4,2.04,2.07
2020-02-06 07:00:00,12,2.4,2.04
2020-02-06 08:00:00,1,3.76,2.4
